"bubble","insertion","selection","merg","quick"
0.0479390621185303,0.0317630767822266,0.0255591869354248,0.0187458992004395,0.0201759338378906
0.0303080081939697,0.00020599365234375,0.0200488567352295,0.00832295417785645,0.00761294364929199
0.070842981338501,0.0513989925384521,0.0231649875640869,0.00721597671508789,0.00792813301086426
